,checkin_id,created_at,rating_score,user_id,beer_id,beer_name,beer_style,beer_slug,brewery_name,brewery_country,brewery_city,venue_country,venue_city
1074,771346623,2019,3.5,1279815,3255207,Pavlova's Reflex,Stout - Milk / Sweet,green-street-brewery-pavlova-s-reflex,Green Street Brewery,Russia,Moscow,Belarus,Мінск
1075,769574187,2019,3.5,1279815,3298233,Lemon Chel,Sour - Fruited,polka-dot-brewery-lemon-chel,Polka Dot Brewery,Belarus,,Belarus,Мінск
1076,769573626,2019,3.75,1279815,962969,Cidre Royal With Cranberry,Cider - Other Fruit,royal-fruit-garden-east-cidre-royal-with-cranberry,Royal Fruit Garden East,Ukraine,Zolotonosha,Belarus,Мінск
1077,769402780,2019,4.25,1279815,3287091,Oxidizer: Passion fruit,Sour - Fruited,valaduta-brovar-oxidizer-passion-fruit,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
1078,769386108,2019,3.25,1279815,3291438,LAB №11,Other,bierbank-lab-11,BIERBANK,Belarus,Минск,Belarus,Мінск
1079,769337074,2019,3.0,1279815,2699930,Black,Schwarzbier,pervaya-remeslennaya-pivovarnya-hops-black,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
1080,769276389,2019,3.25,1279815,2765273,Blanche,Wheat Beer - Witbier,pervaya-remeslennaya-pivovarnya-hops-blanche,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
1081,769275528,2019,3.5,1279815,3287078,MICROHOPS,IPA - Session / India Session Ale,pervaya-remeslennaya-pivovarnya-hops-microhops,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
1082,768164742,2019,4.0,1279815,3287045,Totem,Sour - Fruited,jungle-brewery-totem,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1083,768164738,2019,4.5,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1084,767208985,2019,3.75,1279815,1336423,Pomme Royal Cherry Cider (Вишневый),Cider - Other Fruit,vezha-vezha-pomme-royal-cherry-cider-vishnevyj,Vezha (Вежа),Belarus,Shumilino,Belarus,Мінск
1085,767208637,2019,4.0,1279815,3260790,Special Technique,IPA - Sour,jungle-brewery-special-technique,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1086,766644414,2019,3.75,1279815,3242037,Pankow,Sour - Berliner Weisse,selfmade-brewery-pankow,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1087,766644167,2019,3.75,1279815,3286776,Grow A PAir,Pale Ale - American,polka-dot-brewery-grow-a-pair,Polka Dot Brewery,Belarus,,Belarus,Minsk
1088,766368007,2019,4.0,1279815,3168298,Evil Fruits,Sour - Fruited,brewlok-brewery-evil-fruits,Brewlok Brewery ,Russia,Voronezh,Belarus,Мінск
1089,766323921,2019,3.25,1279815,3289794,White Stripes,IPA - New England,rock-n-rolla-s-white-stripes,Rock-n-Rolla's,Belarus,,Belarus,Мінск
1090,766322599,2019,3.75,1279815,3285400,Imža: Abliapicha,Sour - Fruited Berliner Weisse,malanka-imza-abliapicha,Malanka,Belarus,Minsk,Belarus,Мінск
1091,766202465,2019,4.0,1279815,3287091,Oxidizer: Passion fruit,Sour - Fruited,valaduta-brovar-oxidizer-passion-fruit,Valaduta Brovar,Belarus,Володута,Belarus,Minsk
1092,766200335,2019,4.0,1279815,3287045,Totem,Sour - Fruited,jungle-brewery-totem,Jungle Brewery,Belarus,Юзуфово,Belarus,Minsk
1093,766180938,2019,3.75,1279815,3272830,Suslo Skislo,Sour - Other,polka-dot-brewery-suslo-skislo,Polka Dot Brewery,Belarus,,Belarus,Minsk
1094,765458944,2019,3.5,1279815,3276136,Turtle,Pale Ale - American,blood-brothers-brewery-turtle,Blood Brothers Brewery,Belarus,,Belarus,Мінск
1095,765309321,2019,4.0,1279815,3260790,Special Technique,IPA - Sour,jungle-brewery-special-technique,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1096,764747514,2019,1.0,1279815,3779,Miller Genuine Draft,Lager - American,miller-brewing-company-miller-genuine-draft,Miller Brewing Company,United States,Milwaukee,Belarus,Мінск
1097,764747129,2019,4.5,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1098,762998670,2019,4.5,1279815,3260877,Underground Lime,Sour - Fruited Gose,valaduta-brovar-underground-lime,Valaduta Brovar,Belarus,Володута,Belarus,Minsk
1099,762955912,2019,3.0,1279815,2984663,Дыхание Одина,Mead - Metheglin,medovarnya-tradicii-predkov-dyhanie-odina,Медоварня Традиции Предков,Russia,Kursk,Belarus,Minsk
1100,762955446,2019,3.5,1279815,3196196,Idaho Gem Juice,IPA - New England,victory-art-brew-idaho-gem-juice,Victory Art Brew,Russia,Ivanteyevka,Belarus,Minsk
1101,762951805,2019,4.25,1279815,2119564,Pleroma,Sour - Fruited,omnipollo-pleroma,Omnipollo,Sweden,Stockholm,Belarus,Minsk
1102,762910816,2019,3.5,1279815,596529,Maisel & Friends Pale Ale,Pale Ale - American,brauerei-gebr-maisel-maisel-and-friends-pale-ale,Brauerei Gebr. Maisel,Germany,Bayreuth,Belarus,Minsk
1103,762910668,2019,4.0,1279815,3227133,Currantly Unavailable,Sour - Fruited,polka-dot-brewery-currantly-unavailable,Polka Dot Brewery,Belarus,,Belarus,Minsk
1104,762857504,2019,4.0,1279815,3260790,Special Technique,IPA - Sour,jungle-brewery-special-technique,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1105,762797496,2019,3.25,1279815,3164363,Blanche D’Abbaye,Wheat Beer - Witbier,staromestny-pivovar-staromestnyj-pivovar-blanche-d-abbaye,Staromestny Pivovar (Староместный Пивовар),Belarus,Minsk,Belarus,Мінск
1106,762571509,2019,4.0,1279815,3260877,Underground Lime,Sour - Fruited Gose,valaduta-brovar-underground-lime,Valaduta Brovar,Belarus,Володута,Belarus,Minsk
1107,762229080,2019,4.5,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1108,761609982,2019,4.0,1279815,3216479,Amarillo One Love,IPA - Session / India Session Ale,jungle-brewery-amarillo-one-love,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1109,761394087,2019,4.5,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1110,761272087,2019,3.25,1279815,3228735,Ловец Снов,Pale Ale - American,beercap-project-lovec-snov,BeerCap Project,Belarus,,Belarus,Minsk
1111,761271779,2019,4.0,1279815,3227133,Currantly Unavailable,Sour - Fruited,polka-dot-brewery-currantly-unavailable,Polka Dot Brewery,Belarus,,Belarus,Minsk
1112,761271463,2019,2.75,1279815,3226604,Simcopa,IPA - American,selfmade-brewery-simcopa,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1113,760526264,2019,0.0,1279815,299160,Koronet Lager,Lager - Euro Pale,lidskoe-pivo-lidskoe-pivo-koronet-lager,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
1114,760526013,2019,0.0,1279815,10703,Warsteiner Premium Verum / German Pilsener,Pilsner - German,warsteiner-warsteiner-premium-verum-german-pilsener,Warsteiner,Germany,Warstein,Belarus,Мінск
1115,759845225,2019,3.5,1279815,2655332,Crooked Face,Sour - Other,brighton-brew-crooked-face,Brighton Brew,Russia,Moscow,Belarus,Мінск
1116,759824351,2019,4.0,1279815,2550794,Juice & Juice Blood Orange,IPA - Milkshake,stamm-brewing-juice-and-juice-blood-orange,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
1117,759468145,2019,4.25,1279815,1432017,Sour Passion Party,Sour - Fruited,stamm-brewing-sour-passion-party,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
1118,759382748,2019,4.0,1279815,3144742,ReFresh Nelson Sauvin & Citra,IPA - New England,stamm-beer-refresh-nelson-sauvin-and-citra,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
1119,758310571,2019,3.5,1279815,3240616,Comet Session,IPA - Session / India Session Ale,13-litar-comet-session,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1120,758258249,2019,4.25,1279815,3216479,Amarillo One Love,IPA - Session / India Session Ale,jungle-brewery-amarillo-one-love,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1121,758222950,2019,4.5,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1122,758222763,2019,4.0,1279815,2611347,The Last Summer Of Love,Pilsner - Other,jungle-brewery-the-last-summer-of-love,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1123,757911924,2019,4.25,1279815,3168515,Крылы Доблесці,Sour - Fruited,rewort-brewery-kryly-doblesci,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Minsk
1124,757773242,2019,4.25,1279815,3168298,Evil Fruits,Sour - Fruited,brewlok-brewery-evil-fruits,Brewlok Brewery ,Russia,Voronezh,Belarus,Minsk
1125,757772680,2019,4.25,1279815,2631026,Stone Sorrel,Sour - Gose,selfmade-brewery-stone-sorrel,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1126,757758000,2019,4.25,1279815,3126182,Evil Berries,Sour - Fruited,midnight-project-evil-berries,Midnight Project,Belarus,Tsentralny District,Belarus,Мінск
1127,757757459,2019,3.25,1279815,3240005,Boozy? Nah,Pale Ale - American,polka-dot-brewery-boozy-nah,Polka Dot Brewery,Belarus,,Belarus,Мінск
1128,757597656,2019,3.75,1279815,3251798,Tomagochi,Sour - Gose,trye-beer-tomagochi,TRYE Beer,Belarus,Новое Поле,Belarus,Minsk
1129,757549116,2019,3.75,1279815,3250677,Мятая Клубника,IPA - Milkshake,pervaya-remeslennaya-pivovarnya-hops-myataya-klubnika,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Minsk
1130,757535988,2019,4.25,1279815,3216479,Amarillo One Love,IPA - Session / India Session Ale,jungle-brewery-amarillo-one-love,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1131,756118700,2019,4.5,1279815,3169381,Daenerys,Sour - Fruited,stamm-brewing-daenerys,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
1132,756072881,2019,3.75,1279815,3240656,Iggy Pop,Farmhouse Ale - Saison,rock-n-rolla-s-iggy-pop,Rock-n-Rolla's,Belarus,,Belarus,Мінск
1133,755858075,2019,4.25,1279815,3216479,Amarillo One Love,IPA - Session / India Session Ale,jungle-brewery-amarillo-one-love,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1134,755568928,2019,4.25,1279815,2929830,Tapman,Sour - Fruited,bottle-share-tapman,Bottle Share,Russia,Moscow,Belarus,Мінск
1135,754503521,2019,2.5,1279815,3228773,LAB №08,Other,bierbank-lab-08,BIERBANK,Belarus,Минск,Belarus,Мінск
1136,754494786,2019,3.75,1279815,3156152,Mull Õunasiider Kuiv,Cider - Dry,city-cider0-mull-ounasiider-kuiv,MULL° Drinks City Cider,Estonia,Tallinn,Belarus,Мінск
1137,754490314,2019,3.75,1279815,3129327,Дисгармония #3 Raspberry,Sour - Fruited,brewlok-brewery-disgarmoniya-3-raspberry,Brewlok Brewery ,Russia,Voronezh,Belarus,Мінск
1138,754429694,2019,3.5,1279815,2735189,Värin,Sour - Gose,puhaste-brewery-varin,Pühaste Brewery,Estonia,Tartu,Belarus,Мінск
1139,754427599,2019,2.5,1279815,3218116,Awesome Foursome,Pale Ale - American,polka-dot-brewery-awesome-foursome,Polka Dot Brewery,Belarus,,Belarus,Мінск
1140,754355281,2019,3.25,1279815,2091746,Val De France L'Authentique French Cider Ginger Lemon,Cider - Herbed / Spiced / Hopped,les-celliers-associes-val-de-france-l-authentique-french-cider-ginger-lemon,Les Celliers Associés,France,Pleudihen-sur-Rance,Belarus,Мінск
1141,754349526,2019,3.0,1279815,3194884,Berliner Weisse With Tarragon,Sour - Berliner Weisse,black-light-brewing-berliner-weisse-with-tarragon,Black Light Brewing ,Lithuania,Grūtas,Belarus,Мінск
1142,754330249,2019,4.0,1279815,3196160,Gose,Sour - Gose,black-light-brewing-gose,Black Light Brewing ,Lithuania,Grūtas,Belarus,Мінск
1143,754269264,2019,3.5,1279815,2442462,Purva Medus (Bog Honey),Mead - Braggot,alus-darbnica-labietis-purva-medus-bog-honey,Alus Darbnīca Labietis,Latvia,Riga,Belarus,Мінск
1144,754222630,2019,3.0,1279815,1902731,Galipette Biologique,Cider - Traditional,les-celliers-associes-galipette-biologique,Les Celliers Associés,France,Pleudihen-sur-Rance,Belarus,Мінск
1145,754215426,2019,3.75,1279815,3179171,The World Is Your Oyster,Sour - Other,lehe-pruulikoda-the-world-is-your-oyster,Lehe Pruulikoda,Estonia,Keila,Belarus,Мінск
1146,754213986,2019,3.75,1279815,2426996,Cidre Fermier Du Pays De La Risle,Cider - Traditional,saint-thurien-cidre-fermier-du-pays-de-la-risle,Saint Thurien,France,,Belarus,Мінск
1147,754002047,2019,4.0,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1148,754001892,2019,3.25,1279815,3208278,Space Oddity,IPA - New England,rock-n-rolla-s-space-oddity,Rock-n-Rolla's,Belarus,,Belarus,Мінск
1149,753982517,2019,3.5,1279815,3239697,Bière De Garde (solera batch #2),Farmhouse Ale - Bière de Garde,r-and-d-screw-biere-de-garde-solera-batch-2,R&D sCREW,Belarus,,Belarus,Мінск
1150,753980950,2019,3.25,1279815,1911625,HOP BOMB,IPA - New England,eam-brewery-hop-bomb,EAM_BREWERY,Belarus,,0,
1151,753980713,2019,3.0,1279815,3143833,Vohnišča,Spiced / Herbed Beer,woody-brewery-vohnisca,Woody Brewery ,Belarus,,Belarus,Мінск
1152,753978204,2019,3.75,1279815,3231745,Как я попала сюда?,Sour - Other,mad-frog-brewery-kak-ya-popala-syuda,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
1153,753970386,2019,3.5,1279815,3231954,JUICY RIVER,IPA - New England,sav-ale-juicy-river,Sav_ale,Belarus,,Belarus,Мінск
1154,753970261,2019,3.75,1279815,3238630,CLD Stout,Stout - Other,155hb-cld-stout,155HB,Belarus,,Belarus,Мінск
1155,753968772,2019,3.5,1279815,3077395,NYC Pale Ale,Pale Ale - American,155hb-nyc-pale-ale,155HB,Belarus,,Belarus,Мінск
1156,753967858,2019,0.75,1279815,3226827,Bierzensur,Sour - Gose,ducksam-bierzensur,Ducksam,Belarus,,Belarus,Мінск
1157,753967704,2019,2.75,1279815,3226823,Mecimo,IPA - New England,ducksam-mecimo,Ducksam,Belarus,,Belarus,Мінск
1158,753966629,2019,3.5,1279815,3227622,Fidget Spinner,IPA - New England,at-a-creek-fidget-spinner,At A Creek,Belarus,,Belarus,Мінск
1159,753966460,2019,0.0,1279815,3239025,POTUSIM,Kvass,beerbeery-potusim,Beerbeery,Belarus,,Belarus,Мінск
1160,753964881,2019,1.5,1279815,3232012,"Светлый эль ""Майский""",Blonde Ale,ak-brewery-svetlyj-el-majskij,AK Brewery,Belarus,,Belarus,Мінск
1161,753963770,2019,4.25,1279815,3238631,Miiilk,IPA - Milkshake,155hb-miiilk,155HB,Belarus,,Belarus,Мінск
1162,753963629,2019,4.25,1279815,3238635,FRB,Sour - Berliner Weisse,155hb-frb,155HB,Belarus,,Belarus,Мінск
1163,753962872,2019,3.5,1279815,3217851,Slake Opaque. Glacier,IPA - American,razor-eater-brewery-slake-opaque-glacier,Razor Eater Brewery,Belarus,,Belarus,Мінск
1164,753962516,2019,3.25,1279815,3217852,Slake Opaque. Moutere,IPA - American,razor-eater-brewery-slake-opaque-moutere,Razor Eater Brewery,Belarus,,Belarus,Мінск
1165,753962303,2019,3.75,1279815,3227600,Ruchavik,Porter - Other,silly-walks-brew-ruchavik,Silly Walks Brew,Belarus,Minsk,Belarus,Мінск
1166,753962216,2019,0.0,1279815,3227598,Dreva,Pale Ale - International,silly-walks-brew-dreva,Silly Walks Brew,Belarus,Minsk,Belarus,Мінск
1167,753961397,2019,2.75,1279815,3240148,G[r]APED,Sour - Fruited,pidrbeer-g-r-aped,Pidrbeer,Belarus,,Belarus,Мінск
1168,753961193,2019,3.5,1279815,3240151,Milkshaked,IPA - Milkshake,pidrbeer-milkshaked,Pidrbeer,Belarus,,Belarus,Мінск
1169,753960679,2019,3.0,1279815,3240145,Dirty Birch,Sour - Other,pidrbeer-dirty-birch,Pidrbeer,Belarus,,Belarus,Мінск
1170,753960601,2019,4.0,1279815,3234542,Salty Acid,Sour - Gose,r-and-d-screw-salty-acid,R&D sCREW,Belarus,,Belarus,Мінск
1171,753959955,2019,3.5,1279815,3238916,14. Happy BrewDay :),IPA - New England,pahonya-hb-14-happy-brewday,Pahonya_hb,Belarus,Minsk,Belarus,Мінск
1172,753959918,2019,4.0,1279815,3238910,15. Бабий бунт,IPA - New England,pahonya-hb-15-babij-bunt,Pahonya_hb,Belarus,Minsk,Belarus,Мінск
1173,753959473,2019,3.75,1279815,3158924,Cherrybomb,Sour - Berliner Weisse,lt-brewing-cherrybomb,LT Brewing,Belarus,,Belarus,Мінск
1174,753959379,2019,3.5,1279815,3158921,Es War Einmal In Deutschland,Sour - Berliner Weisse,lt-brewing-es-war-einmal-in-deutschland,LT Brewing,Belarus,,Belarus,Мінск
1175,753959231,2019,2.75,1279815,3152701,Gramma's Booze,Fruit Beer,hardcore-family-brewery-gramma-s-booze,Hardcore Family Brewery,Belarus,,Belarus,Мінск
1176,753959001,2019,3.5,1279815,3238001,Bulba. Chrušč. Travień.,Pale Ale - New England,hardcore-family-brewery-bulba-chrusc-travien,Hardcore Family Brewery,Belarus,,Belarus,Мінск
1177,753624104,2019,3.5,1279815,3222690,Wheat & Hops,IPA - White,13-litar-wheat-and-hops,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
1178,753623074,2019,4.0,1279815,3199196,Cross-Contamination,Sour - Other,polka-dot-brewery-cross-contamination,Polka Dot Brewery,Belarus,,Belarus,Мінск
1179,753622507,2019,2.5,1279815,3228729,ОБЕРЕГ ШАМАНА,Wheat Beer - American Pale Wheat,beercap-project-obereg-shamana,BeerCap Project,Belarus,,Belarus,Мінск
1180,753577847,2019,3.0,1279815,3202083,Cheri Cherry Lady,Fruit Beer,victory-art-brew-cheri-cherry-lady,Victory Art Brew,Russia,Ivanteyevka,Belarus,Minsk
1181,753541544,2019,4.0,1279815,3126182,Evil Berries,Sour - Fruited,midnight-project-evil-berries,Midnight Project,Belarus,Tsentralny District,Belarus,Minsk
1182,753540980,2019,4.25,1279815,3227133,Currantly Unavailable,Sour - Fruited,polka-dot-brewery-currantly-unavailable,Polka Dot Brewery,Belarus,,Belarus,Minsk
1183,753513122,2019,4.25,1279815,2631026,Stone Sorrel,Sour - Gose,selfmade-brewery-stone-sorrel,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1184,753512833,2019,3.75,1279815,3240656,Iggy Pop,Farmhouse Ale - Saison,rock-n-rolla-s-iggy-pop,Rock-n-Rolla's,Belarus,,Belarus,Minsk
1185,752768615,2019,4.25,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1186,752762628,2019,3.0,1279815,3105928,Lager,Lager - Pale,craft-hata-lager,Craft Hata,Belarus,,Belarus,Мінск
1187,752480288,2019,4.0,1279815,3227133,Currantly Unavailable,Sour - Fruited,polka-dot-brewery-currantly-unavailable,Polka Dot Brewery,Belarus,,Belarus,Мінск
1188,752480156,2019,4.25,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1189,752298230,2019,3.0,1279815,3223426,Karol Jan Hello Honey,Honey Beer,pivovarennaya-kompaniya-alivariya-alivaria-brewery-karol-jan-hello-honey,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Мінск
1190,751912431,2019,2.75,1279815,1624491,MUNICH HELLES Lager 500 летнее,Lager - Helles,bierbank-munich-helles-lager-500-letnee,BIERBANK,Belarus,Минск,Belarus,Мінск
1191,751437948,2019,4.25,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
1192,750586859,2019,0.0,1279815,3231745,Как я попала сюда?,Sour - Other,mad-frog-brewery-kak-ya-popala-syuda,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Minsk
1193,750585288,2019,4.0,1279815,3199196,Cross-Contamination,Sour - Other,polka-dot-brewery-cross-contamination,Polka Dot Brewery,Belarus,,Belarus,Minsk
1194,750575710,2019,4.25,1279815,3227467,Ritual,Sour - Fruited Gose,jungle-brewery-ritual,Jungle Brewery,Belarus,Юзуфово,Belarus,Minsk
1195,750517150,2019,0.0,1279815,3191892,Abkhazian FRUIT,Sour - Fruited,pervaya-remeslennaya-pivovarnya-hops-abkhazian-fruit,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
1196,750503276,2019,4.0,1279815,3227133,Currantly Unavailable,Sour - Fruited,polka-dot-brewery-currantly-unavailable,Polka Dot Brewery,Belarus,,Belarus,Мінск
1197,750445446,2019,3.0,1279815,3218116,Awesome Foursome,Pale Ale - American,polka-dot-brewery-awesome-foursome,Polka Dot Brewery,Belarus,,Belarus,Minsk
1198,750420617,2019,4.0,1279815,3228865,Zmrok: Maločny,Stout - Imperial / Double Milk,malanka-zmrok-malocny,Malanka,Belarus,Minsk,Belarus,Minsk
1199,750417199,2019,3.75,1279815,3228864,Halaklin: Burak,Sour - Fruited Gose,malanka-halaklin-burak,Malanka,Belarus,Minsk,Belarus,Minsk
1200,750413952,2019,3.5,1279815,3228866,Poklič,Farmhouse Ale - Saison,malanka-poklic,Malanka,Belarus,Minsk,Belarus,Minsk
1201,750407503,2019,2.25,1279815,3228868,Zolak,Grisette,malanka-zolak,Malanka,Belarus,Minsk,Belarus,Minsk
1202,750406784,2019,3.5,1279815,3228859,Lichamanka: Mosaic,IPA - Imperial / Double,malanka-lichamanka-mosaic,Malanka,Belarus,Minsk,Belarus,Minsk
1203,750376451,2019,3.75,1279815,2995957,Hora Del Vermut,Sour - Fruited Gose,green-street-brewery-hora-del-vermut,Green Street Brewery,Russia,Moscow,Belarus,Мінск
1204,750363440,2019,4.0,1279815,3170122,Wild Thing,IPA - Sour,green-street-brewery-wild-thing,Green Street Brewery,Russia,Moscow,Belarus,Мінск
1205,749998206,2019,3.5,1279815,1202990,Baltic Stout,Stout - Imperial / Double,rugener-insel-brauerei-baltic-stout,Rügener Insel-Brauerei,Germany,Rambin,Belarus,Мінск
1206,749729984,2019,3.75,1279815,1176696,Hop Zij Met Ons,Gluten-Free,jopen-hop-zij-met-ons,Jopen,Netherlands,Haarlem,Belarus,Мінск
1207,749415376,2019,3.75,1279815,72136,IPA,IPA - Belgian,brouwerij-t-ij-ipa,Brouwerij 't IJ,Netherlands,Amsterdam,Belarus,Мінск
1208,749414792,2019,4.5,1279815,2298569,Poiré,Cider - Perry,coquerel-vsop-poire,Coquerel VSOP,France,,Belarus,Мінск
1209,748921135,2019,4.0,1279815,3110688,Source Unknown,IPA - Sour,selfmade-brewery-source-unknown,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1210,748920132,2019,3.0,1279815,3027684,Highs And Lows,IPA - American,af-brew-highs-and-lows,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1211,748919477,2019,4.0,1279815,3050816,Banana Trip Hazy Edition,Strong Ale - Other,selfmade-brewery-banana-trip-hazy-edition,Selfmade Brewery,Russia,Moscow,Belarus,Minsk
1212,748919319,2019,3.75,1279815,2180082,Eat the Dust! DDH Citra,IPA - Imperial / Double New England,af-brew-eat-the-dust-ddh-citra,AF Brew,Russia,Saint Petersburg,Belarus,Minsk
1213,748858525,2019,2.75,1279815,3206761,Заварушка#1: Кожура и косточки,IPA - Milkshake,robim-good-brewery-zavarushka-1-kozhura-i-kostochki,Robim Good Brewery,Belarus,Юзуфово,Belarus,Мінск
1214,748857072,2019,2.5,1279815,2321101,Wolf's Shepherd / Волчий Пастырь,IPA - Triple,brewlok-brewery-wolf-s-shepherd-volchij-pastyr,Brewlok Brewery ,Russia,Voronezh,Belarus,Мінск
1215,748837924,2019,4.0,1279815,3157102,Key Lime Pie,Sour - Other,green-street-brewery-key-lime-pie,Green Street Brewery,Russia,Moscow,Belarus,Мінск
1216,748811273,2019,3.5,1279815,5932,Murphy's Irish Stout,Stout - Irish Dry,heineken-ireland-murphy-s-irish-stout,Heineken Ireland,Ireland,Cork,Belarus,Мінск
1217,748810558,2019,3.0,1279815,2108281,Бессмертие Идунн,Cider - Traditional,medovarnya-tradicii-predkov-bessmertie-idunn,Медоварня Традиции Предков,Russia,Kursk,Belarus,Мінск
1218,748480789,2019,3.75,1279815,2503469,Sea Buckthorn Berliner Weisse,Sour - Fruited Berliner Weisse,sakiskiu-alus-sea-buckthorn-berliner-weisse,Sakiškių Alus,Lithuania,Vilnius,Belarus,Мінск
1219,748011780,2019,3.5,1279815,1951890,Craft Sidras,Cider - Traditional,vilkmerges-alus-craft-sidras,Vilkmerges Alus,Lithuania,Ukmerge,Lietuva,Vilnius
1220,747624222,2019,3.75,1279815,1853614,Galipette Brut,Cider - Dry,les-celliers-associes-galipette-brut,Les Celliers Associés,France,Pleudihen-sur-Rance,Lietuva,Kaunas
1221,747615683,2019,4.5,1279815,2787983,E Is for Elderberry,Sour - Fruited Gose,evil-twin-brewing-e-is-for-elderberry,Evil Twin Brewing,United States,Brooklyn,Lietuva,Kaunas
1222,747602624,2019,4.25,1279815,4009,3 Fonteinen Oude Geuze,Lambic - Gueuze,brouwerij-3-fonteinen-3-fonteinen-oude-geuze,Brouwerij 3 Fonteinen,Belgium,Beersel,Lietuva,Kaunas
1223,747599602,2019,4.25,1279815,2707558,Änd Vat Juu?,Sour - Gose,ujh-man-s-brewery-and-vat-juu,UJH Man's Brewery,Estonia,Tallinn,Lietuva,
1224,747225535,2019,0.0,1279815,1183262,Sherwood Pear Taste Cider,Cider - Traditional,olvi-sherwood-pear-taste-cider,Olvi,Finland,Iisalmi,Eesti,Tallinn
1225,747225275,2019,3.5,1279815,915387,Imperial Kvass,Kvass,a-le-coq-imperial-kvass,A. Le Coq,Estonia,Tartu,Eesti,Tallinn
1226,747060513,2019,3.25,1279815,905590,Wheat Beer,Hefeweizen,brewery-olleklubi-wheat-beer,Brewery Õlleklubi,Estonia,Tallinn,Eesti,Tallinn
1227,746905153,2019,4.0,1279815,2154934,Passion Party,Sour - Fruited Berliner Weisse,puhaste-brewery-passion-party,Pühaste Brewery,Estonia,Tartu,Eesti,Tallinn
1228,746904694,2019,3.75,1279815,2627059,Cucumberbatch,Sour - Fruited Gose,anderson-s-craft-beer-cucumberbatch,Anderson's Craft Beer,Estonia,Tartu,Eesti,Tallinn
1229,746888526,2019,3.25,1279815,1506088,Rosie's Pig Rhubarb Cloudy Cider,Cider - Other Fruit,westons-cider-rosie-s-pig-rhubarb-cloudy-cider,Westons Cider,England,Ledbury,Eesti,Tallinn
1230,746887630,2019,3.0,1279815,3193591,Creative Juice,Red Ale - Other,purtse-pruulikoda-creative-juice,Purtse Brewery,Estonia,Purtse küla,Eesti,Tallinn
1231,746886865,2019,2.75,1279815,3183219,Mango,Farmhouse Ale - Saison,ollenaut-mango,Õllenaut,Estonia,Saue,Eesti,Tallinn
